InstanceID,FromNode,ToNode,Distance,Demand,Capacity
10_32,0,6,75.0,0.0,1000.0
10_32,0,7,98.0,0.0,1000.0
10_32,0,8,90.0,0.0,1000.0
10_32,0,9,58.0,0.0,1000.0
10_32,0,10,68.0,0.0,1000.0
10_32,1,0,89.0,198.0,1000.0
10_32,1,2,99.0,198.0,1000.0
10_32,1,3,72.0,198.0,1000.0
10_32,1,4,95.0,198.0,1000.0
10_32,1,5,70.0,198.0,1000.0
10_32,1,6,52.0,198.0,1000.0
10_32,1,7,65.0,198.0,1000.0
10_32,1,8,85.0,198.0,1000.0
10_32,1,9,94.0,198.0,1000.0
10_32,1,10,61.0,198.0,1000.0
10_32,2,0,94.0,98.0,1000.0
10_32,2,1,57.0,98.0,1000.0
10_32,2,3,85.0,98.0,1000.0
10_32,2,4,77.0,98.0,1000.0
10_32,2,5,87.0,98.0,1000.0
10_32,2,6,71.0,98.0,1000.0
10_32,2,7,56.0,98.0,1000.0
10_32,2,8,97.0,98.0,1000.0
10_32,2,9,66.0,98.0,1000.0
10_32,2,10,60.0,98.0,1000.0
10_32,3,0,51.0,103.0,1000.0
10_32,3,1,87.0,103.0,1000.0
10_32,3,2,66.0,103.0,1000.0
10_32,3,4,56.0,103.0,1000.0
10_32,3,5,63.0,103.0,1000.0
10_32,3,6,80.0,103.0,1000.0
10_32,3,7,69.0,103.0,1000.0
10_32,3,8,76.0,103.0,1000.0
10_32,3,9,83.0,103.0,1000.0
10_32,3,10,95.0,103.0,1000.0
10_32,4,0,92.0,196.0,1000.0
10_32,4,1,71.0,196.0,1000.0
10_32,4,2,97.0,196.0,1000.0
10_32,4,3,60.0,196.0,1000.0
10_32,4,5,73.0,196.0,1000.0
10_32,4,6,69.0,196.0,1000.0
10_32,4,7,81.0,196.0,1000.0
10_32,4,8,66.0,196.0,1000.0
10_32,4,9,53.0,196.0,1000.0
10_32,4,10,84.0,196.0,1000.0
10_32,5,0,69.0,143.0,1000.0
10_32,5,1,96.0,143.0,1000.0
10_32,5,2,56.0,143.0,1000.0
10_32,5,3,73.0,143.0,1000.0
10_32,5,4,82.0,143.0,1000.0
10_32,5,6,50.0,143.0,1000.0
10_32,5,7,90.0,143.0,1000.0
10_32,5,8,75.0,143.0,1000.0
10_32,5,9,63.0,143.0,1000.0
10_32,5,10,72.0,143.0,1000.0
10_32,6,0,73.0,169.0,1000.0
10_32,6,1,85.0,169.0,1000.0
10_32,6,2,59.0,169.0,1000.0
10_32,6,3,58.0,169.0,1000.0
10_32,6,4,55.0,169.0,1000.0
10_32,6,5,54.0,169.0,1000.0
10_32,6,7,96.0,169.0,1000.0
10_32,6,8,92.0,169.0,1000.0
10_32,6,9,93.0,169.0,1000.0
10_32,6,10,85.0,169.0,1000.0
10_32,7,0,62.0,94.0,1000.0
10_32,7,1,84.0,94.0,1000.0
10_32,7,2,75.0,94.0,1000.0
10_32,7,3,65.0,94.0,1000.0
10_32,7,4,88.0,94.0,1000.0
10_32,7,5,99.0,94.0,1000.0
10_32,7,6,98.0,94.0,1000.0
10_32,7,8,76.0,94.0,1000.0
10_32,7,9,60.0,94.0,1000.0
10_32,7,10,70.0,94.0,1000.0
10_32,8,0,53.0,62.0,1000.0
10_32,8,1,73.0,62.0,1000.0
10_32,8,2,78.0,62.0,1000.0
10_32,8,3,98.0,62.0,1000.0
10_32,8,4,92.0,62.0,1000.0
10_32,8,5,52.0,62.0,1000.0
10_32,8,6,93.0,62.0,1000.0
10_32,8,7,55.0,62.0,1000.0
10_32,8,9,54.0,62.0,1000.0
10_32,8,10,74.0,62.0,1000.0
10_32,9,0,68.0,98.0,1000.0
10_32,9,1,70.0,98.0,1000.0
10_32,9,2,80.0,98.0,1000.0
10_32,9,3,61.0,98.0,1000.0
10_32,9,4,90.0,98.0,1000.0
10_32,9,5,59.0,98.0,1000.0
10_32,9,6,75.0,98.0,1000.0
10_32,9,7,61.0,98.0,1000.0
10_32,9,8,86.0,98.0,1000.0
10_32,9,10,60.0,98.0,1000.0
10_32,10,0,67.0,110.0,1000.0
10_32,10,1,51.0,110.0,1000.0
10_32,10,2,77.0,110.0,1000.0
10_32,10,3,60.0,110.0,1000.0
10_32,10,4,54.0,110.0,1000.0
10_32,10,5,63.0,110.0,1000.0
10_32,10,6,56.0,110.0,1000.0
10_32,10,7,71.0,110.0,1000.0
10_32,10,8,92.0,110.0,1000.0
10_32,10,9,88.0,110.0,1000.0
10_33,0,1,56.0,0.0,1000.0
10_33,0,2,66.0,0.0,1000.0
10_33,0,3,50.0,0.0,1000.0
10_33,0,4,56.0,0.0,1000.0
10_33,0,5,81.0,0.0,1000.0
10_33,0,6,78.0,0.0,1000.0
10_33,0,7,90.0,0.0,1000.0
10_33,0,8,73.0,0.0,1000.0
10_33,0,9,80.0,0.0,1000.0
10_33,0,10,90.0,0.0,1000.0
10_33,1,0,78.0,149.0,1000.0
10_33,1,2,60.0,149.0,1000.0
10_33,1,3,60.0,149.0,1000.0
10_33,1,4,67.0,149.0,1000.0
10_33,1,5,72.0,149.0,1000.0
10_33,1,6,73.0,149.0,1000.0
10_33,1,7,76.0,149.0,1000.0
10_33,1,8,64.0,149.0,1000.0
10_33,1,9,85.0,149.0,1000.0
10_33,1,10,64.0,149.0,1000.0
10_33,2,0,84.0,173.0,1000.0
10_33,2,1,65.0,173.0,1000.0
10_33,2,3,61.0,173.0,1000.0
10_33,2,4,83.0,173.0,1000.0
10_33,2,5,99.0,173.0,1000.0
10_33,2,6,91.0,173.0,1000.0
10_33,2,7,87.0,173.0,1000.0
10_33,2,8,69.0,173.0,1000.0
10_33,2,9,72.0,173.0,1000.0
10_33,2,10,76.0,173.0,1000.0
10_33,3,0,79.0,143.0,1000.0
10_33,3,1,99.0,143.0,1000.0
10_33,3,2,83.0,143.0,1000.0
10_33,3,4,77.0,143.0,1000.0
10_33,3,5,86.0,143.0,1000.0
10_33,3,6,71.0,143.0,1000.0
10_33,3,7,62.0,143.0,1000.0
10_33,3,8,64.0,143.0,1000.0
10_33,3,9,92.0,143.0,1000.0
10_33,3,10,50.0,143.0,1000.0
10_33,4,0,79.0,73.0,1000.0
10_33,4,1,59.0,73.0,1000.0
10_33,4,2,85.0,73.0,1000.0
10_33,4,3,88.0,73.0,1000.0
10_33,4,5,91.0,73.0,1000.0
10_33,4,6,58.0,73.0,1000.0
10_33,4,7,90.0,73.0,1000.0
10_33,4,8,89.0,73.0,1000.0
10_33,4,9,74.0,73.0,1000.0
10_33,4,10,80.0,73.0,1000.0
10_33,5,0,71.0,109.0,1000.0
10_33,5,1,64.0,109.0,1000.0
10_33,5,2,65.0,109.0,1000.0
10_33,5,3,75.0,109.0,1000.0
10_33,5,4,96.0,109.0,1000.0
10_33,5,6,74.0,109.0,1000.0
10_33,5,7,62.0,109.0,1000.0
10_33,5,8,95.0,109.0,1000.0
10_33,5,9,78.0,109.0,1000.0
10_33,5,10,64.0,109.0,1000.0
10_33,6,0,60.0,177.0,1000.0
10_33,6,1,87.0,177.0,1000.0
10_33,6,2,77.0,177.0,1000.0
10_33,6,3,66.0,177.0,1000.0
10_33,6,4,64.0,177.0,1000.0
10_33,6,5,93.0,177.0,1000.0
10_33,6,7,60.0,177.0,1000.0
10_33,6,8,90.0,177.0,1000.0
10_33,6,9,71.0,177.0,1000.0
10_33,6,10,81.0,177.0,1000.0
10_33,7,0,62.0,84.0,1000.0
10_33,7,1,62.0,84.0,1000.0
10_33,7,2,65.0,84.0,1000.0
10_33,7,3,80.0,84.0,1000.0
10_33,7,4,62.0,84.0,1000.0
10_33,7,5,65.0,84.0,1000.0
10_33,7,6,52.0,84.0,1000.0
10_33,7,8,96.0,84.0,1000.0
10_33,7,9,78.0,84.0,1000.0
10_33,7,10,97.0,84.0,1000.0
10_33,8,0,91.0,177.0,1000.0
10_33,8,1,72.0,177.0,1000.0
10_33,8,2,97.0,177.0,1000.0
10_33,8,3,87.0,177.0,1000.0
10_33,8,4,70.0,177.0,1000.0
10_33,8,5,95.0,177.0,1000.0
10_33,8,6,62.0,177.0,1000.0
10_33,8,7,58.0,177.0,1000.0
10_33,8,9,94.0,177.0,1000.0
10_33,8,10,71.0,177.0,1000.0
10_33,9,0,67.0,149.0,1000.0
10_33,9,1,87.0,149.0,1000.0
10_33,9,2,84.0,149.0,1000.0
10_33,9,3,82.0,149.0,1000.0
10_33,9,4,71.0,149.0,1000.0
10_33,9,5,74.0,149.0,1000.0
10_33,9,6,63.0,149.0,1000.0
10_33,9,7,53.0,149.0,1000.0
10_33,9,8,57.0,149.0,1000.0
10_33,9,10,52.0,149.0,1000.0
10_33,10,0,65.0,137.0,1000.0
10_33,10,1,50.0,137.0,1000.0
10_33,10,2,51.0,137.0,1000.0
10_33,10,3,87.0,137.0,1000.0
10_33,10,4,75.0,137.0,1000.0
10_33,10,5,99.0,137.0,1000.0
10_33,10,6,50.0,137.0,1000.0
10_33,10,7,53.0,137.0,1000.0
10_33,10,8,88.0,137.0,1000.0
10_33,10,9,75.0,137.0,1000.0
10_34,0,1,89.0,0.0,1000.0
10_34,0,2,87.0,0.0,1000.0
10_34,0,3,84.0,0.0,1000.0
10_34,0,4,68.0,0.0,1000.0
10_34,0,5,79.0,0.0,1000.0
10_34,0,6,65.0,0.0,1000.0
10_34,0,7,61.0,0.0,1000.0
10_34,0,8,54.0,0.0,1000.0
10_34,0,9,92.0,0.0,1000.0
10_34,0,10,74.0,0.0,1000.0
10_34,1,0,83.0,175.0,1000.0
10_34,1,2,98.0,175.0,1000.0
10_34,1,3,68.0,175.0,1000.0
10_34,1,4,96.0,175.0,1000.0
10_34,1,5,92.0,175.0,1000.0
10_34,1,6,70.0,175.0,1000.0
10_34,1,7,66.0,175.0,1000.0
10_34,1,8,70.0,175.0,1000.0
10_34,1,9,83.0,175.0,1000.0
10_34,1,10,82.0,175.0,1000.0
10_34,2,0,64.0,75.0,1000.0
10_34,2,1,73.0,75.0,1000.0
10_34,2,3,92.0,75.0,1000.0
10_34,2,4,75.0,75.0,1000.0
10_34,2,5,62.0,75.0,1000.0
10_34,2,6,74.0,75.0,1000.0
10_34,2,7,57.0,75.0,1000.0
10_34,2,8,87.0,75.0,1000.0
10_34,2,9,74.0,75.0,1000.0
10_34,2,10,86.0,75.0,1000.0
10_34,3,0,75.0,124.0,1000.0
10_34,3,1,83.0,124.0,1000.0
10_34,3,2,96.0,124.0,1000.0
10_34,3,4,83.0,124.0,1000.0
10_34,3,5,57.0,124.0,1000.0
10_34,3,6,79.0,124.0,1000.0
10_34,3,7,61.0,124.0,1000.0
10_34,3,8,98.0,124.0,1000.0
10_34,3,9,96.0,124.0,1000.0
10_34,3,10,83.0,124.0,1000.0
10_34,4,0,60.0,138.0,1000.0
10_34,4,1,60.0,138.0,1000.0
10_34,4,2,80.0,138.0,1000.0
10_34,4,3,52.0,138.0,1000.0
10_34,4,5,97.0,138.0,1000.0
10_34,4,6,97.0,138.0,1000.0
10_34,4,7,75.0,138.0,1000.0
10_34,4,8,87.0,138.0,1000.0
10_34,4,9,70.0,138.0,1000.0
10_34,4,10,83.0,138.0,1000.0
10_34,5,0,92.0,142.0,1000.0
10_34,5,1,53.0,142.0,1000.0
10_34,5,2,66.0,142.0,1000.0
10_34,5,3,72.0,142.0,1000.0
10_34,5,4,92.0,142.0,1000.0
10_34,5,6,72.0,142.0,1000.0
10_34,5,7,50.0,142.0,1000.0
10_34,5,8,75.0,142.0,1000.0
10_34,5,9,99.0,142.0,1000.0
10_34,5,10,69.0,142.0,1000.0
10_34,6,0,56.0,52.0,1000.0
10_34,6,1,63.0,52.0,1000.0
10_34,6,2,89.0,52.0,1000.0
10_34,6,3,94.0,52.0,1000.0
10_34,6,4,82.0,52.0,1000.0
10_34,6,5,97.0,52.0,1000.0
10_34,6,7,54.0,52.0,1000.0
10_34,6,8,52.0,52.0,1000.0
10_34,6,9,70.0,52.0,1000.0
10_34,6,10,93.0,52.0,1000.0
10_34,7,0,55.0,148.0,1000.0
10_34,7,1,89.0,148.0,1000.0
10_34,7,2,83.0,148.0,1000.0
10_34,7,3,72.0,148.0,1000.0
10_34,7,4,90.0,148.0,1000.0
10_34,7,5,85.0,148.0,1000.0
10_34,7,6,99.0,148.0,1000.0
10_34,7,8,62.0,148.0,1000.0
10_34,7,9,73.0,148.0,1000.0
10_34,7,10,75.0,148.0,1000.0
10_34,8,0,80.0,178.0,1000.0
10_34,8,1,53.0,178.0,1000.0
10_34,8,2,77.0,178.0,1000.0
10_34,8,3,83.0,178.0,1000.0
10_34,8,4,70.0,178.0,1000.0
10_34,8,5,66.0,178.0,1000.0
10_34,8,6,84.0,178.0,1000.0
10_34,8,7,55.0,178.0,1000.0
10_34,8,9,74.0,178.0,1000.0
10_34,8,10,67.0,178.0,1000.0
10_34,9,0,62.0,58.0,1000.0
10_34,9,1,66.0,58.0,1000.0
10_34,9,2,90.0,58.0,1000.0
10_34,9,3,67.0,58.0,1000.0
10_34,9,4,91.0,58.0,1000.0
10_34,9,5,79.0,58.0,1000.0
10_34,9,6,67.0,58.0,1000.0
10_34,9,7,77.0,58.0,1000.0
10_34,9,8,69.0,58.0,1000.0
10_34,9,10,75.0,58.0,1000.0
10_34,10,0,67.0,85.0,1000.0
10_34,10,1,99.0,85.0,1000.0
10_34,10,2,93.0,85.0,1000.0
10_34,10,3,90.0,85.0,1000.0
10_34,10,4,94.0,85.0,1000.0
10_34,10,5,70.0,85.0,1000.0
10_34,10,6,50.0,85.0,1000.0
10_34,10,7,69.0,85.0,1000.0
10_34,10,8,70.0,85.0,1000.0
10_34,10,9,64.0,85.0,1000.0
10_35,0,1,57.0,0.0,1000.0
10_35,0,2,81.0,0.0,1000.0
10_35,0,3,65.0,0.0,1000.0
10_35,0,4,76.0,0.0,1000.0
10_35,0,5,79.0,0.0,1000.0
10_35,0,6,77.0,0.0,1000.0
10_35,0,7,74.0,0.0,1000.0
10_35,0,8,84.0,0.0,1000.0
10_35,0,9,88.0,0.0,1000.0
10_35,0,10,88.0,0.0,1000.0
10_35,1,0,68.0,172.0,1000.0
10_35,1,2,51.0,172.0,1000.0
10_35,1,3,87.0,172.0,1000.0
10_35,1,4,51.0,172.0,1000.0
10_35,1,5,95.0,172.0,1000.0
10_35,1,6,56.0,172.0,1000.0
10_35,1,7,65.0,172.0,1000.0
10_35,1,8,69.0,172.0,1000.0
10_35,1,9,60.0,172.0,1000.0
10_35,1,10,60.0,172.0,1000.0
10_35,2,0,60.0,168.0,1000.0
10_35,2,1,98.0,168.0,1000.0
10_35,2,3,70.0,168.0,1000.0
10_35,2,4,69.0,168.0,1000.0
10_35,2,5,89.0,168.0,1000.0
10_35,2,6,55.0,168.0,1000.0
10_35,2,7,74.0,168.0,1000.0
10_35,2,8,52.0,168.0,1000.0
10_35,2,9,88.0,168.0,1000.0
10_35,2,10,94.0,168.0,1000.0
10_35,3,0,96.0,169.0,1000.0
10_35,3,1,56.0,169.0,1000.0
10_35,3,2,59.0,169.0,1000.0
10_35,3,4,88.0,169.0,1000.0
10_35,3,5,54.0,169.0,1000.0
10_35,3,6,51.0,169.0,1000.0
10_35,3,7,95.0,169.0,1000.0
10_35,3,8,88.0,169.0,1000.0
10_35,3,9,82.0,169.0,1000.0
10_35,3,10,87.0,169.0,1000.0
10_35,4,0,63.0,54.0,1000.0
10_35,4,1,58.0,54.0,1000.0
10_35,4,2,68.0,54.0,1000.0
10_35,4,3,72.0,54.0,1000.0
10_35,4,5,52.0,54.0,1000.0
10_35,4,6,86.0,54.0,1000.0
10_35,4,7,85.0,54.0,1000.0
10_35,4,8,68.0,54.0,1000.0
10_35,4,9,76.0,54.0,1000.0
10_35,4,10,96.0,54.0,1000.0
10_35,5,0,97.0,162.0,1000.0
10_35,5,1,89.0,162.0,1000.0
10_35,5,2,84.0,162.0,1000.0
10_35,5,3,67.0,162.0,1000.0
10_35,5,4,73.0,162.0,1000.0
10_35,5,6,53.0,162.0,1000.0
10_35,5,7,75.0,162.0,1000.0
10_35,5,8,67.0,162.0,1000.0
10_35,5,9,60.0,162.0,1000.0
10_35,5,10,89.0,162.0,1000.0
10_35,6,0,69.0,136.0,1000.0
10_35,6,1,67.0,136.0,1000.0
10_35,6,2,72.0,136.0,1000.0
10_35,6,3,52.0,136.0,1000.0
10_35,6,4,89.0,136.0,1000.0
10_35,6,5,81.0,136.0,1000.0
10_35,6,7,61.0,136.0,1000.0
10_35,6,8,72.0,136.0,1000.0
10_35,6,9,99.0,136.0,1000.0
10_35,6,10,97.0,136.0,1000.0
10_35,7,0,78.0,116.0,1000.0
10_35,7,1,77.0,116.0,1000.0
10_35,7,2,65.0,116.0,1000.0
10_35,7,3,97.0,116.0,1000.0
10_35,7,4,82.0,116.0,1000.0
10_35,7,5,68.0,116.0,1000.0
10_35,7,6,69.0,116.0,1000.0
10_35,7,8,70.0,116.0,1000.0
10_35,7,9,51.0,116.0,1000.0
10_35,7,10,92.0,116.0,1000.0
10_35,8,0,67.0,127.0,1000.0
10_35,8,1,86.0,127.0,1000.0
10_35,8,2,82.0,127.0,1000.0
10_35,8,3,81.0,127.0,1000.0
10_35,8,4,75.0,127.0,1000.0
10_35,8,5,52.0,127.0,1000.0
10_35,8,6,64.0,127.0,1000.0
10_35,8,7,71.0,127.0,1000.0
10_35,8,9,77.0,127.0,1000.0
10_35,8,10,99.0,127.0,1000.0
10_35,9,0,70.0,79.0,1000.0
10_35,9,1,92.0,79.0,1000.0
10_35,9,2,89.0,79.0,1000.0
10_35,9,3,58.0,79.0,1000.0
10_35,9,4,65.0,79.0,1000.0
10_35,9,5,52.0,79.0,1000.0
10_35,9,6,73.0,79.0,1000.0
10_35,9,7,65.0,79.0,1000.0
10_35,9,8,92.0,79.0,1000.0
10_35,9,10,53.0,79.0,1000.0
10_35,10,0,92.0,122.0,1000.0
10_35,10,1,72.0,122.0,1000.0
10_35,10,2,93.0,122.0,1000.0
10_35,10,3,66.0,122.0,1000.0
10_35,10,4,77.0,122.0,1000.0
10_35,10,5,60.0,122.0,1000.0
10_35,10,6,55.0,122.0,1000.0
10_35,10,7,63.0,122.0,1000.0
10_35,10,8,71.0,122.0,1000.0
10_35,10,9,76.0,122.0,1000.0
10_36,0,1,58.0,0.0,1000.0
10_36,0,2,55.0,0.0,1000.0
10_36,0,3,64.0,0.0,1000.0
10_36,0,4,61.0,0.0,1000.0
10_36,0,5,57.0,0.0,1000.0
10_36,0,6,54.0,0.0,1000.0
10_36,0,7,83.0,0.0,1000.0
10_36,0,8,55.0,0.0,1000.0
10_36,0,9,98.0,0.0,1000.0
10_36,0,10,63.0,0.0,1000.0
10_36,1,0,56.0,66.0,1000.0
10_36,1,2,60.0,66.0,1000.0
10_36,1,3,73.0,66.0,1000.0
10_36,1,4,61.0,66.0,1000.0
10_36,1,5,88.0,66.0,1000.0
10_36,1,6,71.0,66.0,1000.0
10_36,1,7,63.0,66.0,1000.0
10_36,1,8,93.0,66.0,1000.0
10_36,1,9,60.0,66.0,1000.0
10_36,1,10,67.0,66.0,1000.0
10_36,2,0,90.0,180.0,1000.0
10_36,2,1,92.0,180.0,1000.0
10_36,2,3,76.0,180.0,1000.0
10_36,2,4,54.0,180.0,1000.0
10_36,2,5,73.0,180.0,1000.0
10_36,2,6,74.0,180.0,1000.0
10_36,2,7,99.0,180.0,1000.0
10_36,2,8,53.0,180.0,1000.0
10_36,2,9,50.0,180.0,1000.0
10_36,2,10,72.0,180.0,1000.0
10_36,3,0,76.0,78.0,1000.0
10_36,3,1,81.0,78.0,1000.0
10_36,3,2,57.0,78.0,1000.0
10_36,3,4,94.0,78.0,1000.0
10_36,3,5,97.0,78.0,1000.0
10_36,3,6,59.0,78.0,1000.0
10_36,3,7,79.0,78.0,1000.0
10_36,3,8,56.0,78.0,1000.0
10_36,3,9,97.0,78.0,1000.0
10_36,3,10,97.0,78.0,1000.0
10_36,4,0,84.0,106.0,1000.0
10_36,4,1,67.0,106.0,1000.0
10_36,4,2,61.0,106.0,1000.0
10_36,4,3,94.0,106.0,1000.0
10_36,4,5,76.0,106.0,1000.0
10_36,4,6,93.0,106.0,1000.0
10_36,4,7,73.0,106.0,1000.0
10_36,4,8,97.0,106.0,1000.0
10_36,4,9,97.0,106.0,1000.0
10_36,4,10,69.0,106.0,1000.0
10_36,5,0,56.0,98.0,1000.0
10_36,5,1,83.0,98.0,1000.0
10_36,5,2,96.0,98.0,1000.0
10_36,5,3,83.0,98.0,1000.0
10_36,5,4,91.0,98.0,1000.0
10_36,5,6,88.0,98.0,1000.0
10_36,5,7,89.0,98.0,1000.0
10_36,5,8,74.0,98.0,1000.0
10_36,5,9,73.0,98.0,1000.0
10_36,5,10,81.0,98.0,1000.0
10_36,6,0,95.0,169.0,1000.0
10_36,6,1,95.0,169.0,1000.0
10_36,6,2,74.0,169.0,1000.0
10_36,6,3,80.0,169.0,1000.0
10_36,6,4,78.0,169.0,1000.0
10_36,6,5,66.0,169.0,1000.0
10_36,6,7,93.0,169.0,1000.0
10_36,6,8,53.0,169.0,1000.0
10_36,6,9,64.0,169.0,1000.0
10_36,6,10,59.0,169.0,1000.0
10_36,7,0,61.0,78.0,1000.0
10_36,7,1,87.0,78.0,1000.0
10_36,7,2,63.0,78.0,1000.0
10_36,7,3,68.0,78.0,1000.0
10_36,7,4,75.0,78.0,1000.0
10_36,7,5,55.0,78.0,1000.0
10_36,7,6,97.0,78.0,1000.0
10_36,7,8,99.0,78.0,1000.0
10_36,7,9,98.0,78.0,1000.0
10_36,7,10,74.0,78.0,1000.0
10_36,8,0,80.0,75.0,1000.0
10_36,8,1,62.0,75.0,1000.0
10_36,8,2,90.0,75.0,1000.0
10_36,8,3,57.0,75.0,1000.0
10_36,8,4,97.0,75.0,1000.0
10_36,8,5,82.0,75.0,1000.0
10_36,8,6,51.0,75.0,1000.0
10_36,8,7,84.0,75.0,1000.0
10_36,8,9,71.0,75.0,1000.0
10_36,8,10,86.0,75.0,1000.0
10_36,9,0,58.0,129.0,1000.0
10_36,9,1,65.0,129.0,1000.0
10_36,9,2,64.0,129.0,1000.0
10_36,9,3,87.0,129.0,1000.0
10_36,9,4,87.0,129.0,1000.0
10_36,9,5,63.0,129.0,1000.0
10_36,9,6,80.0,129.0,1000.0
10_36,9,7,99.0,129.0,1000.0
10_36,9,8,87.0,129.0,1000.0
10_36,9,10,87.0,129.0,1000.0
10_36,10,0,78.0,92.0,1000.0
10_36,10,1,51.0,92.0,1000.0
10_36,10,2,57.0,92.0,1000.0
10_36,10,3,69.0,92.0,1000.0
10_36,10,4,63.0,92.0,1000.0
10_36,10,5,83.0,92.0,1000.0
10_36,10,6,88.0,92.0,1000.0
10_36,10,7,77.0,92.0,1000.0
10_36,10,8,58.0,92.0,1000.0
10_36,10,9,72.0,92.0,1000.0
10_37,0,1,85.0,0.0,1000.0
10_37,0,2,63.0,0.0,1000.0
10_37,0,3,62.0,0.0,1000.0
10_37,0,4,68.0,0.0,1000.0
10_37,0,5,53.0,0.0,1000.0
10_37,0,6,67.0,0.0,1000.0
10_37,0,7,53.0,0.0,1000.0
10_37,0,8,68.0,0.0,1000.0
10_37,0,9,68.0,0.0,1000.0
10_37,0,10,99.0,0.0,1000.0
10_37,1,0,90.0,194.0,1000.0
10_37,1,2,78.0,194.0,1000.0
10_37,1,3,67.0,194.0,1000.0
10_37,1,4,52.0,194.0,1000.0
10_37,1,5,80.0,194.0,1000.0
10_37,1,6,90.0,194.0,1000.0
10_37,1,7,60.0,194.0,1000.0
10_37,1,8,63.0,194.0,1000.0
10_37,1,9,50.0,194.0,1000.0
10_37,1,10,73.0,194.0,1000.0
10_37,2,0,66.0,187.0,1000.0
10_37,2,1,86.0,187.0,1000.0
10_37,2,3,66.0,187.0,1000.0
10_37,2,4,61.0,187.0,1000.0
10_37,2,5,75.0,187.0,1000.0
10_37,2,6,56.0,187.0,1000.0
10_37,2,7,50.0,187.0,1000.0
10_37,2,8,73.0,187.0,1000.0
10_37,2,9,94.0,187.0,1000.0
10_37,2,10,85.0,187.0,1000.0
10_37,3,0,62.0,89.0,1000.0
10_37,3,1,72.0,89.0,1000.0
10_37,3,2,92.0,89.0,1000.0
10_37,3,4,79.0,89.0,1000.0
10_37,3,5,97.0,89.0,1000.0
10_37,3,6,57.0,89.0,1000.0
10_37,3,7,58.0,89.0,1000.0
10_37,3,8,50.0,89.0,1000.0
10_37,3,9,93.0,89.0,1000.0
10_37,3,10,52.0,89.0,1000.0
10_37,4,0,93.0,75.0,1000.0
10_37,4,1,85.0,75.0,1000.0
10_37,4,2,66.0,75.0,1000.0
10_37,4,3,51.0,75.0,1000.0
10_37,4,5,95.0,75.0,1000.0
10_37,4,6,64.0,75.0,1000.0
10_37,4,7,54.0,75.0,1000.0
10_37,4,8,95.0,75.0,1000.0
10_37,4,9,79.0,75.0,1000.0
10_37,4,10,58.0,75.0,1000.0
10_37,5,0,90.0,161.0,1000.0
10_37,5,1,58.0,161.0,1000.0
10_37,5,2,75.0,161.0,1000.0
10_37,5,3,63.0,161.0,1000.0
10_37,5,4,63.0,161.0,1000.0
10_37,5,6,89.0,161.0,1000.0
10_37,5,7,58.0,161.0,1000.0
10_37,5,8,67.0,161.0,1000.0
10_37,5,9,66.0,161.0,1000.0
10_37,5,10,80.0,161.0,1000.0
10_37,6,0,79.0,77.0,1000.0
10_37,6,1,64.0,77.0,1000.0
10_37,6,2,78.0,77.0,1000.0
10_37,6,3,51.0,77.0,1000.0
10_37,6,4,67.0,77.0,1000.0
10_37,6,5,60.0,77.0,1000.0
10_37,6,7,63.0,77.0,1000.0
10_37,6,8,85.0,77.0,1000.0
10_37,6,9,75.0,77.0,1000.0
10_37,6,10,69.0,77.0,1000.0
10_37,7,0,70.0,52.0,1000.0
10_37,7,1,94.0,52.0,1000.0
10_37,7,2,57.0,52.0,1000.0
10_37,7,3,66.0,52.0,1000.0
10_37,7,4,51.0,52.0,1000.0
10_37,7,5,58.0,52.0,1000.0
10_37,7,6,74.0,52.0,1000.0
10_37,7,8,73.0,52.0,1000.0
10_37,7,9,65.0,52.0,1000.0
10_37,7,10,82.0,52.0,1000.0
10_37,8,0,92.0,165.0,1000.0
10_37,8,1,59.0,165.0,1000.0
10_37,8,2,71.0,165.0,1000.0
10_37,8,3,85.0,165.0,1000.0
10_37,8,4,50.0,165.0,1000.0
10_37,8,5,53.0,165.0,1000.0
10_37,8,6,64.0,165.0,1000.0
10_37,8,7,97.0,165.0,1000.0
10_37,8,9,69.0,165.0,1000.0
10_37,8,10,83.0,165.0,1000.0
10_37,9,0,52.0,117.0,1000.0
10_37,9,1,53.0,117.0,1000.0
10_37,9,2,91.0,117.0,1000.0
10_37,9,3,97.0,117.0,1000.0
10_37,9,4,64.0,117.0,1000.0
10_37,9,5,85.0,117.0,1000.0
10_37,9,6,57.0,117.0,1000.0
10_37,9,7,78.0,117.0,1000.0
10_37,9,8,76.0,117.0,1000.0
10_37,9,10,85.0,117.0,1000.0
10_37,10,0,72.0,165.0,1000.0
10_37,10,1,54.0,165.0,1000.0
10_37,10,2,97.0,165.0,1000.0
10_37,10,3,52.0,165.0,1000.0
10_37,10,4,52.0,165.0,1000.0
10_37,10,5,53.0,165.0,1000.0
10_37,10,6,51.0,165.0,1000.0
10_37,10,7,82.0,165.0,1000.0
10_37,10,8,94.0,165.0,1000.0
10_37,10,9,56.0,165.0,1000.0
10_38,0,1,53.0,0.0,1000.0
10_38,0,2,57.0,0.0,1000.0
10_38,0,3,90.0,0.0,1000.0
10_38,0,4,69.0,0.0,1000.0
10_38,0,5,95.0,0.0,1000.0
10_38,0,6,74.0,0.0,1000.0
10_38,0,7,99.0,0.0,1000.0
10_38,0,8,71.0,0.0,1000.0
10_38,0,9,51.0,0.0,1000.0
10_38,0,10,84.0,0.0,1000.0
